x,y,z
-5.248087048530578e-07,-4.306993782520294e-07,-8.576828956604003e-06
-4.7592291235923765e-07,-5.799137353897095e-07,-1.1277844429016112e-05
-4.556489288806915e-07,-5.552098155021667e-07,-1.1352314949035644e-05
-4.306993782520294e-07,-5.248087048530578e-07,-1.1423171043395995e-05
-4.913133084774017e-07,-5.986669659614563e-07,-1.1200522422790527e-05
-4.913133084774017e-07,-5.986669659614563e-07,-1.0799477577209473e-05
-4.7592291235923765e-07,-5.799137353897095e-07,-1.0722155570983886e-05
-4.556489288806915e-07,-5.552098155021667e-07,-1.0647685050964355e-05
-4.913133084774017e-07,-5.986669659614563e-07,-9.200522422790527e-06
-4.913133084774017e-07,-5.986669659614563e-07,-8.799477577209472e-06
-4.7592291235923765e-07,-5.799137353897095e-07,-9.277844429016113e-06
-4.7592291235923765e-07,-5.799137353897095e-07,-8.722155570983886e-06
-4.556489288806915e-07,-5.552098155021667e-07,-9.352314949035643e-06
-4.556489288806915e-07,-5.552098155021667e-07,-8.647685050964355e-06
-4.306993782520294e-07,-5.248087048530578e-07,-1.0576828956604003e-05
-4.306993782520294e-07,-5.248087048530578e-07,-9.423171043395995e-06
-4.306993782520294e-07,-5.248087048530578e-07,-8.576828956604003e-06
-4.800656735897064e-07,-4.800656735897064e-07,-1.1423171043395995e-05
-4.890223145484924e-07,-4.013302624225616e-07,-1.148968505859375e-05
-4.013302624225616e-07,-4.890223145484924e-07,-1.148968505859375e-05
-4.473302960395813e-07,-4.473302960395813e-07,-1.148968505859375e-05
-4.1127464175224303e-07,-4.1127464175224303e-07,-1.1549080848693848e-05
-4.800656735897064e-07,-4.800656735897064e-07,-1.0576828956604003e-05
-4.800656735897064e-07,-4.800656735897064e-07,-9.423171043395995e-06
-4.800656735897064e-07,-4.800656735897064e-07,-8.576828956604003e-06
-4.890223145484924e-07,-4.013302624225616e-07,-1.051031494140625e-05
-4.890223145484924e-07,-4.013302624225616e-07,-9.48968505859375e-06
-4.890223145484924e-07,-4.013302624225616e-07,-8.51031494140625e-06
-4.013302624225616e-07,-4.890223145484924e-07,-1.051031494140625e-05
-4.013302624225616e-07,-4.890223145484924e-07,-9.48968505859375e-06
-4.013302624225616e-07,-4.890223145484924e-07,-8.51031494140625e-06
-4.473302960395813e-07,-4.473302960395813e-07,-1.051031494140625e-05
-4.473302960395813e-07,-4.473302960395813e-07,-9.48968505859375e-06
-4.1127464175224303e-07,-4.1127464175224303e-07,-1.0450919151306151e-05
-4.1127464175224303e-07,-4.1127464175224303e-07,-9.549080848693847e-06
-4.473302960395813e-07,-4.473302960395813e-07,-8.51031494140625e-06
-4.1127464175224303e-07,-4.1127464175224303e-07,-8.450919151306152e-06
-5.649593472480773e-07,-5.649593472480773e-07,-2.0405192375183105e-06
-5.649593472480773e-07,-5.649593472480773e-07,-1.9594806432723997e-06
