x,y,z
-4.592076241970062e-07,-3.7686195969581603e-07,-2.6370275497436523e-05
-5.238336324691773e-07,-4.29899126291275e-07,-2.6175457000732422e-05
-5.238336324691773e-07,-4.29899126291275e-07,-2.5824542999267578e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-2.6243114471435544e-05
-5.07424533367157e-07,-4.1643255949020385e-07,-2.5756885528564452e-05
-4.858086109161377e-07,-3.9869281649589536e-07,-2.569172477722168e-05
-4.592076241970062e-07,-3.7686195969581603e-07,-2.5629724502563474e-05
-3.9869281649589536e-07,-4.858086109161377e-07,-2.630827522277832e-05
-3.7686195969581603e-07,-4.592076241970062e-07,-2.6370275497436523e-05
-4.29899126291275e-07,-5.238336324691773e-07,-2.6175457000732422e-05
-4.29899126291275e-07,-5.238336324691773e-07,-2.5824542999267578e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-2.6243114471435544e-05
-4.1643255949020385e-07,-5.07424533367157e-07,-2.5756885528564452e-05
-3.9869281649589536e-07,-4.858086109161377e-07,-2.569172477722168e-05
-3.7686195969581603e-07,-4.592076241970062e-07,-2.5629724502563474e-05
-3.934231102466583e-07,-3.934231102466583e-07,-2.9999999999999997e-05
-4.20057475566864e-07,-4.20057475566864e-07,-2.6370275497436523e-05
-3.934231102466583e-07,-3.934231102466583e-07,-2.6424392700195312e-05
-4.280198514461517e-07,-3.5126683115959164e-07,-2.6428241729736327e-05
-3.958540856838226e-07,-3.904609382152557e-07,-2.6424663543701172e-05
-3.5126683115959164e-07,-4.280198514461517e-07,-2.6428241729736327e-05
-4.20057475566864e-07,-4.20057475566864e-07,-2.5629724502563474e-05
-3.934231102466583e-07,-3.934231102466583e-07,-2.5575607299804688e-05
-4.280198514461517e-07,-3.5126683115959164e-07,-2.557175827026367e-05
-3.904609382152557e-07,-3.958540856838226e-07,-2.5575336456298828e-05
-3.5126683115959164e-07,-4.280198514461517e-07,-2.557175827026367e-05
-4.943394362926483e-07,-4.943394362926483e-07,-2.1035453796386716e-05
-4.943394362926483e-07,-4.943394362926483e-07,-2.096454620361328e-05
-4.892668724060059e-07,-4.892668724060059e-07,-2.110599899291992e-05
-4.892668724060059e-07,-4.892668724060059e-07,-2.0894001007080077e-05
-4.791737198829651e-07,-4.791737198829651e-07,-2.1175457000732422e-05
-4.791737198829651e-07,-4.791737198829651e-07,-2.082454299926758e-05
